#{"t_start": 1777875437.321235, "env_id": "None"}
r,l,t
-140.44298,97,172.755666
-126.7909,46,172.786679
-190.63483,75,172.821207
-130.95023,56,172.85823
-110.194214,56,172.897745
-134.76245,41,172.947879
-125.63909,55,172.986406
-121.4473,53,173.03393
-92.98712,103,173.03393
-95.69611,85,173.065443
-110.667114,47,173.097457
-130.74225,36,173.164479
-99.630775,63,173.203501
-123.088455,85,173.24101
-121.110306,54,173.270961
-106.51866,65,173.301472
-147.04341,63,173.346983
-136.24495,38,173.393511
-79.59581,134,173.430531
-137.61835,36,173.476067
-108.69874,48,173.520084
-135.4513,44,173.5576
-127.351074,114,173.601118
-127.125824,53,173.647138
-150.71945,93,173.691163
-109.93679,70,173.726678
-111.84206,95,173.76086
-123.20455,40,173.792183
-112.46472,62,173.826705
-95.231834,72,173.889233
-118.62417,49,173.936748
-136.56589,49,173.98277
-125.20148,68,173.98277
-91.74478,86,174.016786
-134.27101,54,174.04931
-126.068985,64,174.082824
-121.71972,83,174.144852
-118.704765,45,174.176867
-130.19965,38,174.206382
-128.8496,81,174.258896
-130.86633,70,174.310908
-103.04038,85,174.354431
-113.41014,84,174.395454
-120.03659,57,174.460716
-131.10823,50,174.510759
-122.6528,34,174.547297
-164.92686,94,174.587334
-108.36274,46,174.631206
-147.1435,114,174.683238
-106.089355,50,174.741462
-121.945625,39,174.779464
-131.55617,38,174.835132
-60.448944,150,174.871142
-103.948555,66,174.915704
-103.47908,72,174.950303
-137.58688,73,174.950303
-130.62868,45,174.995822
-1104.0171,212,175.041365
-106.81838,58,175.074419
-116.59986,48,175.108439
-117.021576,51,175.159457
-143.49547,64,175.194469
-131.29855,39,175.237481
-99.40017,75,175.27499
-128.0581,79,175.309504
-111.95033,61,175.352727
-115.32087,45,175.41027
-132.52823,46,175.456759
-109.963745,68,175.495821
-126.7721,92,175.528331
-98.04411,70,175.636398
-101.71671,75,175.69411
-114.09049,54,175.729482
-134.57973,56,175.768513
-128.10593,73,175.815047
-115.87865,34,175.846568
-115.3383,72,175.881583
-91.06278,99,175.913089
-113.80144,94,175.947077
-120.698524,44,176.00962
-112.17724,57,176.076198
-128.81355,50,176.076198
-136.20235,75,176.109712
-121.9268,65,176.161293
-107.54862,80,176.218335
-131.68628,51,176.256341
-102.11051,83,176.301362
-84.034424,120,176.345429
-126.06593,43,176.377966
-115.83143,56,176.421002
-130.24303,45,176.474022
-108.284164,67,176.524547
-123.04469,58,176.524547
-107.99066,85,176.557053
-124.228065,68,176.610575
-131.8113,56,176.652587
-121.59105,45,176.686604
-98.853004,75,176.721629
-154.11703,44,176.767166
-128.55571,44,176.767166
-99.94546,107,176.826199
-118.826195,67,176.855204
-110.301094,48,176.89773
-98.93296,52,176.953259
-140.24443,71,176.999037
-148.29773,65,177.031058
-116.297,51,177.073079
-132.32323,47,177.112099
-122.051315,88,177.143612
-104.83801,113,177.186618
-143.09035,39,177.22964
-152.91151,37,177.260655
-144.99431,56,177.298685
-106.652,105,177.359219
-115.87569,51,177.392732
-128.15854,48,177.451258
-102.837616,65,177.491773
-98.09553,54,177.521781
-128.46877,49,177.552291
-113.2652,86,177.585801
-118.19399,84,177.622819
-123.78165,51,177.672348
-160.55017,57,177.718392
-127.60822,43,177.755402
-109.99011,44,177.793936
-101.94063,53,177.834947
-109.253914,59,177.872953
-117.83536,55,177.907467
-127.362305,40,177.953489
-123.670296,72,177.988004
-138.64148,51,178.016012
-141.52745,47,178.054588
-135.80212,40,178.097597
-141.46689,45,178.134106
-128.20607,97,178.19262
-134.63062,68,178.19262
-109.15242,50,178.23264
-140.65532,55,178.289151
-131.87794,66,178.32767
-134.43976,69,178.363264
-136.92383,50,178.421785
-116.626526,50,178.457304
-127.52937,35,178.49883
-102.69537,85,178.540346
-127.7692,69,178.540346
-108.52312,98,178.581865
-113.18667,60,178.617369
-155.58916,61,178.652879
-124.18733,39,178.686899
-117.75392,77,178.758925
-103.537926,65,178.793955
-131.58357,72,178.82246
-97.56068,68,178.85058
-132.93425,44,178.879092
-121.280914,66,178.916602
-126.8371,62,178.945613
-137.42499,37,178.996638
-100.98695,84,179.039165
-120.98866,38,179.084189
-132.2908,46,179.084189
-124.60987,44,179.125208
-126.295715,51,179.125208
-98.2592,63,179.168729
-140.08842,44,179.211747
-110.09957,97,179.271772
-129.76915,56,179.313292
-126.91929,52,179.358822
-116.38225,66,179.394858
-110.39142,59,179.440382
-113.29556,48,179.48642
-100.88727,95,179.52443
-130.66498,55,179.573458
-79.39187,130,179.61797
-108.921936,57,179.650481
-132.44667,55,179.681493
-105.092415,135,179.728029
-123.035614,50,179.778549
-112.363045,67,179.810073
-111.45776,60,179.844608
-118.607086,48,179.890121
-137.05768,63,179.946285
-115.662834,78,179.978297
-119.837425,43,180.021825
-160.42528,51,180.054836
-109.12246,67,180.081346
-102.694786,82,180.11736
-130.71715,56,180.117859
-132.55922,43,180.178887
-116.30821,53,180.224403
-117.00341,42,180.256922
-126.03265,48,187.385886
-120.64721,45,187.413902
-132.46132,56,187.445419
-125.824585,93,187.483951
-147.93985,43,187.526957
-110.50612,58,187.599998
-133.19902,68,187.631528
-132.5695,58,187.670995
-92.46696,81,187.713586
-131.34534,61,187.750091
-79.15267,102,187.796119
-50.84536,154,187.837139
-111.58507,73,187.900162
-98.21171,69,187.95571
-97.66838,71,187.993223
-91.33818,89,188.058763
-75.527954,186,188.089777
-49.575882,132,188.133294
-140.59183,99,188.167307
-103.22706,70,188.225323
-135.72894,179,188.266344
-116.83385,47,188.30636
-110.309204,60,188.337872
-114.57876,72,188.382387
-67.707306,132,188.416402
-94.70961,67,188.45943
-112.97623,79,188.539473
-113.357506,56,188.571491
-100.24017,68,188.60228
-42.54753,166,188.642797
-104.90211,61,188.684312
-114.24588,77,188.729342
-77.91272,111,188.792901
-143.73083,53,188.792901
-116.38234,47,188.827425
-99.155266,56,188.884451
-106.81372,83,188.923974
-112.917786,52,188.958498
-82.25013,92,189.001024
-44.43345,133,189.039813
-112.12821,46,189.071352
-119.064514,64,189.121883
-132.57504,67,189.216918
-78.19385,94,189.247432
-102.65312,91,189.281941
-104.760864,126,189.323547
-84.286285,93,189.355478
-121.08306,88,189.385487
-111.94025,50,189.452532
-50.780624,137,189.485044
-134.26921,43,189.527057
-105.95846,52,189.571072
-117.164276,126,189.604585
-84.27527,89,189.662619
-93.110916,81,189.662619
-94.00793,104,189.703641
-112.81877,64,189.747145
-113.08975,45,189.809253
-98.83458,82,189.842266
-103.92693,73,189.870273
-155.08208,50,189.898288
-86.48395,99,189.932802
-105.82764,80,190.026859
-108.336876,76,190.088396
-103.77034,88,190.127409
-69.55372,159,190.161423
-115.908165,94,190.199949
-62.20583,149,190.238459
-92.08622,80,190.291476
-116.286194,53,190.330498
-124.5507,78,190.385016
-89.66644,160,190.419216
-110.869095,58,190.459234
-118.44731,71,190.490748
-94.33198,85,190.528263
-33.20272,201,190.590291
-95.66866,94,190.654825
-115.89603,59,190.688344
-111.506744,76,190.721368
-96.99464,111,190.77339
-121.28318,63,190.818916
-89.54106,93,190.85343
-140.28885,47,190.89445
-56.37226,118,190.932469
-67.99826,129,190.966485
-118.12786,69,191.057051
-112.410965,52,191.095566
-78.78217,89,191.095566
-81.62027,82,191.144397
-91.692055,141,191.193417
-75.141464,147,191.233434
-123.13383,51,191.315464
-94.29095,148,191.35751
-115.15404,111,191.409038
-102.40344,109,191.438551
-46.543087,166,191.474703
-103.060295,84,191.512862
-90.01535,113,191.545371
-111.14113,55,191.596401
-119.07655,47,191.649925
-115.79413,59,191.682438
-37.054623,199,191.754972
-113.79796,78,191.791999
-81.95288,129,191.826519
-122.545975,49,191.862534
-108.73473,87,191.91005
-73.01188,111,191.943562
-108.3487,125,191.977585
-85.754196,112,192.062732
-112.94434,79,192.104242
-109.80375,92,192.161758
-73.35986,96,192.203774
-69.54405,117,192.243787
-114.45809,83,192.243787
-132.17403,45,192.280305
-102.38237,88,192.313318
-125.53375,57,192.369003
-454.89716,122,192.415026
-130.71701,35,192.44804
-112.65698,52,192.494075
-111.858864,65,192.530091
-109.20735,76,192.58211
-82.26573,113,192.637637
-102.52508,99,192.677653
-109.80129,66,192.723171
-115.980736,95,192.75368
-97.72527,85,192.785192
-115.930565,59,192.831205
-125.19709,38,192.860713
-86.931046,108,192.929235
-137.40617,53,192.960748
-90.75979,140,193.001271
-114.39168,45,193.032917
-103.57345,60,193.087438
-93.69943,83,193.124957
-105.15841,48,193.187485
-95.93712,65,193.224263
-77.93489,120,193.266785
-59.981377,150,193.320302
-105.79898,76,193.320302
-129.84735,63,193.364325
-113.9803,78,193.403352
-120.61252,52,193.439366
-104.82394,128,193.493907
-92.36191,99,193.563046
-98.543945,93,193.641592
-85.08623,115,193.674101
-91.14918,131,193.736143
-118.282394,129,193.781668
-60.764297,157,193.813566
-58.198753,193,193.87059
-137.95293,141,193.905606
-87.48581,80,193.944638
-109.06427,49,193.991158
-73.469505,132,194.025179
-101.33082,70,194.060202
-80.42789,100,194.095215
-127.35219,52,194.17875
-110.68411,70,194.207267
-87.388435,103,194.269781
-104.29943,84,194.301294
-119.88539,83,194.333309
-100.56542,86,194.368323
-75.36657,153,194.407849
-103.35072,65,194.462376
-103.16202,76,194.503393
-114.92869,61,194.54593
-68.52845,182,194.590449
-100.469154,65,194.626014
-111.77315,73,194.659529
-87.74208,82,194.698052
-124.06957,65,194.698052
-109.20046,85,194.778166
-154.41829,49,194.80967
-114.76,60,194.859606
-206.36555,108,194.912615
-86.67438,79,194.949635
-113.522095,49,194.992154
-110.27635,104,195.028674
-100.362656,57,195.066682
-109.40706,52,195.106204
-104.72248,118,195.150209
-90.43895,155,195.196392
-120.79607,66,195.232407
-119.30896,64,195.268925
-105.24351,77,202.491887
-87.64255,86,202.538913
-100.86459,75,202.576434
-90.975685,122,202.650468
-74.406296,145,202.684488
-104.70228,87,202.765545
-75.32011,143,202.799062
-114.255295,132,202.867569
-89.54421,135,202.929192
-115.62374,83,202.996055
-174.64705,215,203.02908
-16.367596,232,203.072592
-98.68389,86,203.155632
-56.09928,222,203.23917
24.993586,239,203.28669
-76.41818,122,203.326717
9.55766,208,203.36022
-44.054825,202,203.42382
-113.860016,134,203.42382
-99.285774,154,203.458331
-53.807167,143,203.541888
-108.30345,53,203.571411
-122.53071,53,203.605957
-69.703094,139,203.688572
-52.65867,150,203.788626
-68.16271,175,203.826671
-115.48704,115,203.902708
-28.55663,224,203.902708
-104.08792,86,203.961242
-96.982765,77,204.052266
46.70544,283,204.138324
-137.03822,97,204.196345
-123.04896,67,204.276895
-18.291822,172,204.385973
-56.46571,151,204.454007
-81.38766,171,204.504041
82.023964,319,204.579061
-62.76383,116,204.617073
117.09999,330,204.668107
-81.85158,149,204.762663
-47.037003,150,204.837216
-98.769646,93,204.894729
-89.43551,133,204.982246
-103.6412,63,205.020748
-81.8099,100,205.069767
-34.064034,223,205.217801
54.299316,290,205.289325
79.950455,327,205.371854
-114.35717,69,205.41188
-22.253454,181,205.462398
-131.64676,41,205.518422
-81.78313,121,205.616979
-50.07116,244,205.659041
29.39843,316,205.713506
-75.22291,125,205.790047
228.9771,509,205.844585
-6.359188,217,205.996631
-59.976234,163,206.029653
175.938,447,206.088169
-71.27439,133,206.135177
37.738876,301,206.1817
-157.19821,69,206.236221
-121.134735,60,206.285746
20.348743,311,206.395318
-78.3908,117,206.442833
75.39037,328,206.512894
51.551105,309,206.568423
-133.93945,117,206.602438
-84.668076,92,206.679967
-108.99043,52,206.71399
60.092487,273,206.79757
-25.743536,216,206.849592
-35.07853,258,206.912128
-45.128487,144,206.996181
-63.199455,154,207.036704
-94.29648,85,207.095225
-75.31065,143,207.136874
-117.824875,67,207.229424
-70.19235,172,207.298871
46.933907,290,207.332987
7.2963448,241,207.408513
-26.515041,169,207.444033
-84.2799,118,207.494075
-90.17801,114,207.528584
-57.077988,166,207.585108
-96.35808,78,207.630118
-105.89534,55,207.675145
-49.456978,129,207.732815
-108.79443,63,207.772833
-32.076584,189,207.909949
-62.650753,126,207.947464
-72.37525,122,208.018002
-68.7414,188,208.057521
-52.72351,164,208.097037
-82.72206,162,208.133549
-100.0069,82,208.199087
-136.11176,62,208.246107
-98.95349,77,208.306132
-14.327039,216,215.004651
-103.13505,118,215.081719
-102.05435,118,215.142245
-136.99464,54,215.202266
-303.72528,202,215.262794
-42.704597,152,215.336816
-14.9106045,190,215.497407
-64.578125,152,215.541919
123.728065,372,215.654951
101.83818,323,215.784039
188.34131,432,216.093949
157.74374,436,216.260072
156.07224,442,216.505932
565.6752,935,216.63309
829.3573,1240,216.708127
-74.66001,132,216.800683
529.4901,896,217.066777
326.89764,594,217.124808
18.52769,262,217.160315
21.94323,256,217.226346
52.545494,336,217.41712
37.202187,249,217.580238
60.084015,273,217.623247
-91.15202,113,217.781863
1280.8252,1737,217.878925
-90.033745,91,217.951971
-56.110863,241,218.245611
