#{"t_start": 1777878463.0504386, "env_id": "None"}
r,l,t
-116.91281,59,172.573899
-170.46204,57,172.573899
-148.72768,60,172.622419
-215.35043,57,172.658444
-120.31285,43,172.691956
-128.77718,41,172.729976
-127.063484,36,172.77649
-119.51052,43,172.82
-154.79759,39,172.872519
-138.83784,50,172.905545
-150.4524,48,172.942562
-135.8987,42,172.992243
-107.49522,76,172.992243
-128.5153,79,173.025255
-125.49775,35,173.058269
-106.93415,59,173.093302
-162.10925,36,173.151229
-148.05646,40,173.192759
-120.61217,35,173.231806
-126.06683,40,173.269335
-119.049675,44,173.308346
-151.17073,66,173.344862
-123.99939,56,173.389882
-143.42743,63,173.435151
-128.02863,41,173.469172
-126.50397,62,173.517202
-136.90506,48,173.556215
-141.28696,56,173.60525
-173.03627,59,173.648277
-146.471,49,173.694834
-128.30011,38,173.737833
-103.97395,71,173.787869
-124.638405,83,173.821384
-142.77151,44,173.859407
-180.00711,112,173.894943
-168.26825,70,173.93045
-166.71751,65,173.983638
-127.25097,48,174.013161
-142.41678,45,174.055181
-109.72025,67,174.085252
-120.730515,51,174.122277
-126.72979,69,174.177315
-108.472855,50,174.225849
-145.81189,74,174.225849
-142.62766,72,174.258362
-116.80579,41,174.290886
-116.06775,62,174.348419
-118.49971,41,174.389429
-122.696396,41,174.43295
-124.26591,47,174.470971
-122.971,78,174.501981
-115.70084,101,174.537993
-118.03799,59,174.580504
-132.34048,44,174.625262
-174.79501,56,174.659272
-149.19005,34,174.703289
-133.64082,84,174.703289
-136.26727,56,174.757816
-128.48308,28,174.795829
-121.39103,34,174.843849
-105.07883,60,174.877838
-112.15386,91,174.92038
-147.54694,49,174.956465
-106.26024,100,175.007509
-182.14972,72,175.007509
-121.27812,43,175.042538
-144.71263,47,175.092567
-140.83092,40,175.131597
-162.70032,74,175.161613
-207.8904,54,175.189132
-134.21706,35,175.226157
-127.33076,41,175.26768
-138.21542,58,175.299695
-119.803986,55,175.351208
-124.10323,45,175.405726
-118.668335,56,175.435745
-144.31273,45,175.472268
-129.30217,50,175.472268
-134.33295,41,175.505781
-142.88924,46,175.539793
-124.116394,35,175.577809
-140.26874,69,175.611826
-134.54184,34,175.665502
-115.30906,45,175.71903
-123.7051,59,175.754553
-121.20049,45,175.788556
-117.90688,66,175.821561
-142.23518,44,175.873714
-169.7953,76,175.902719
-139.37564,63,175.93423
-117.93677,35,175.983766
-139.09795,98,176.016283
-140.77422,37,176.068821
-116.105286,49,176.113341
-130.27632,77,176.145363
-157.45747,75,176.177619
-120.69376,39,176.214654
-163.1279,84,176.252179
-121.89315,37,176.299189
-195.45522,88,176.342196
-128.1337,53,176.388725
-144.11613,92,176.422237
-135.78052,64,176.458254
-115.23825,67,176.501775
-124.25227,71,176.543784
-196.13815,64,176.579998
-130.4843,92,176.613518
-126.43394,62,176.654544
-113.551216,47,176.686552
-166.86224,37,176.730627
-154.76358,30,176.769647
-162.66484,65,176.80616
-189.76242,78,176.858707
-99.52988,68,176.90373
-128.5579,46,176.952251
-119.05002,52,176.994292
-179.97745,65,177.028821
-181.2609,81,177.064288
-164.15674,102,177.109315
-110.73676,46,177.143833
-151.76144,59,177.174343
-131.61916,40,177.231377
-131.75204,55,177.272924
-112.38198,133,177.319451
-145.19281,68,177.360969
-156.43639,79,177.412987
-113.18083,62,177.449507
-116.097595,47,177.494562
-163.1659,55,177.534102
-131.95938,88,177.60516
-113.16641,41,177.60516
-131.06673,34,177.66374
-141.14558,72,177.707885
-156.40569,47,177.743403
-97.14937,114,177.777933
-131.1132,45,177.823468
-123.2592,58,177.862007
-122.07715,31,177.912554
-132.30869,49,177.949072
-131.1152,34,177.990102
-176.90431,62,178.032621
-184.72688,58,178.08665
-115.12807,50,178.121167
-126.72135,38,178.153679
-192.81726,60,178.196709
-114.36467,69,178.196709
-136.8659,44,178.232241
-122.111885,43,178.274756
-120.28394,53,178.304276
-133.33714,41,178.356298
-125.81421,47,178.388879
-122.3105,48,178.432392
-145.19997,61,178.468904
-109.90564,62,178.509928
-148.93698,72,178.561936
-151.68039,57,178.561936
-139.30525,49,178.604957
-173.37617,72,178.634966
-123.39802,43,178.667478
-114.5436,65,178.713491
-180.75798,60,178.776028
-120.59623,37,178.776028
-128.62535,49,178.80954
-113.99428,35,178.859078
-163.00352,86,178.893106
-118.94493,52,178.931123
-149.68611,55,178.931123
-164.98985,83,178.984179
-132.17754,42,179.023698
-128.28772,53,179.069711
-120.67134,47,179.121151
-120.76926,52,179.121151
-151.10321,73,179.154671
-149.64906,50,179.204553
-130.56161,70,179.239734
-131.80363,71,179.273748
-159.18181,71,186.175844
-139.10022,41,186.208856
-158.36694,67,186.250375
-140.16008,60,186.286394
-113.80122,62,186.316408
-113.61644,44,186.342412
-149.64078,53,186.386949
-103.26738,62,186.42256
-138.23871,40,186.475589
-119.983,46,186.513105
-112.78867,57,186.546118
-129.45877,69,186.577682
-147.40398,61,186.618695
-99.29521,71,186.680719
-132.05373,56,186.722739
-121.68946,62,186.772268
-111.39546,61,186.802279
-128.98952,67,186.833791
-127.76671,60,186.874305
-106.67059,135,186.874305
-143.80487,105,186.912823
-127.19078,59,186.970873
-130.45056,67,187.024969
-138.74817,52,187.059995
-118.648575,58,187.105526
-123.51322,59,187.167048
-160.66022,80,187.198573
-101.75626,58,187.244648
-153.1135,110,187.2715
-100.31099,110,187.308684
-115.987526,72,187.346699
-93.23486,124,187.378701
-121.34556,43,187.421746
-116.08101,51,187.483063
-167.79668,103,187.522578
-152.8248,74,187.522578
-132.81212,52,187.559081
-161.17706,64,187.588092
-119.784035,70,187.632107
-121.50094,83,187.698643
-112.27137,59,187.733657
-123.56535,48,187.773684
-104.337265,100,187.773684
-115.30503,58,187.805699
-136.65556,64,187.852272
-107.62104,63,187.896293
-149.87837,36,187.928301
-152.21117,92,187.965327
-135.1765,43,188.022354
-114.84415,59,188.05187
-124.34916,43,188.098403
-142.26767,78,188.130911
-148.28398,93,188.183233
-102.9104,61,188.219254
-115.02392,50,188.264296
-129.3947,37,188.292813
-97.43573,111,188.326337
-76.75318,91,188.362354
-106.81565,62,188.39587
-122.51865,52,188.463471
-112.030655,44,188.509494
-157.22418,100,188.555008
-95.9612,67,188.58752
-113.51248,65,188.619529
-172.50256,67,188.661048
-96.140564,99,188.692558
-110.996,45,188.723066
-117.88426,98,188.767582
-142.50398,38,188.828109
-126.738556,46,188.860198
-122.15955,48,188.900213
-125.3213,86,188.937227
-119.25293,81,188.981764
-115.51668,88,189.018284
-131.57793,32,189.048794
-101.91677,60,189.081855
-120.309654,100,189.120365
-152.5606,66,189.17405
-107.94036,46,189.214571
-105.529655,52,189.255594
-145.55916,92,189.299608
-120.91312,61,189.337123
-115.15587,80,189.371633
-135.52826,29,189.371633
-161.56755,96,189.421657
-83.390045,125,189.467194
-100.44243,56,189.500208
-123.272705,73,189.572768
-118.64735,84,189.608278
-148.90056,78,189.640789
-139.58556,62,189.676305
-90.64063,125,189.707321
-103.4575,111,189.766344
-105.50079,39,189.804857
-138.3397,83,189.83837
-131.73659,91,189.874376
-103.199814,76,189.933404
-115.65724,69,189.968931
-130.75465,46,190.011954
-117.141815,86,190.04797
-96.31748,61,190.097943
-91.150955,103,190.097943
-122.09715,62,190.131948
-140.28581,57,190.204679
-131.24625,71,190.204679
-131.42627,61,190.244696
-117.67377,122,190.27872
-121.94756,49,190.312234
-110.98238,75,190.364261
-87.69726,123,190.421785
-104.959854,98,190.453298
-170.75632,67,190.494317
-135.28555,69,190.545335
-138.84207,80,190.58135
-112.47374,81,190.616862
-106.204865,106,190.661388
-121.58947,65,190.711905
-133.92014,90,190.745413
-105.29754,59,190.797439
-150.255,78,190.829444
-122.520645,95,190.869978
-144.82214,77,190.925007
-112.87163,84,190.959034
-110.39753,69,190.990558
-99.85804,61,191.030571
-102.681206,66,191.070065
-123.98796,30,191.129972
-124.1866,72,191.160504
-116.21944,48,191.219027
-173.89983,93,191.25555
-105.1734,75,191.28956
-93.60461,106,191.323076
-145.82405,82,191.351084
-170.38861,89,191.396599
-122.116684,70,191.44863
-118.38792,71,191.481646
-116.194305,46,191.52116
-123.165634,43,191.551676
-143.24303,58,191.584809
-109.124084,56,191.62032
-105.813614,65,191.669347
-124.19242,58,191.702361
-114.04499,58,191.759398
-120.15485,54,191.798912
-145.24106,80,191.843918
-124.58058,76,191.879941
-104.66986,65,191.922954
-114.2362,96,191.960982
-132.4204,94,191.996507
-143.47136,45,192.028018
-98.86509,63,192.07308
-125.19231,100,192.121123
-101.175446,67,192.162656
-115.18344,74,192.193173
-116.350945,43,192.236195
-157.81033,66,192.279714
-138.52933,67,192.311727
-137.44615,75,192.344235
-131.46231,89,192.377753
-124.49869,50,192.408767
-123.17559,46,192.45278
-103.28251,75,192.519818
-145.03241,50,192.519818
-126.73468,55,192.564835
-140.56168,82,192.605344
-133.14221,81,192.648859
-170.2911,79,192.68337
-116.7984,77,192.716383
-122.70059,31,192.752406
-129.48375,78,192.788417
-111.59386,50,192.81943
-142.85786,64,192.866958
-130.33058,46,192.897471
-119.39069,64,192.962567
-123.71805,50,193.001593
-111.63993,57,193.001593
-107.336205,72,193.038101
-120.11157,53,193.038101
-117.0748,83,193.089124
-119.01567,59,193.120642
-141.62852,75,193.170669
-118.54472,63,193.22771
-133.715,67,193.264233
-123.29097,44,193.314024
-105.296005,66,193.342528
-154.81992,94,193.378551
-92.90361,95,193.41458
-124.82765,96,193.444601
-109.3488,75,193.473112
-127.36999,48,193.523631
-122.0012,66,193.569652
-115.55162,58,193.614169
-108.54688,61,193.648683
-133.7779,64,193.690706
-162.58417,65,193.729215
-111.60659,64,193.761235
-122.23246,69,193.798745
-145.22783,54,193.832764
-106.72841,55,193.878791
-106.25194,52,193.927317
-145.46727,49,193.962838
-114.46694,46,193.993352
-138.6352,73,194.031365
-113.61957,45,194.077888
-133.8305,41,194.12041
-120.00437,81,194.162944
-117.29368,89,194.196095
-173.62866,100,194.230328
-109.77576,53,194.266843
-107.72152,64,194.296855
-108.498955,79,194.340873
-123.009895,66,194.383397
-131.78244,51,194.421413
-118.59915,55,194.45743
-113.643105,56,194.494441
-111.357216,56,194.548968
-93.32545,108,194.590982
-112.75636,59,194.629511
-117.06488,89,194.662024
-127.62709,75,194.724047
-135.70505,70,194.753561
-126.64545,88,194.788575
-140.50339,42,194.826108
-47.235855,134,194.864121
-134.51219,68,194.896634
-114.55427,76,194.960167
-131.75662,96,195.004691
-111.68926,53,195.004691
-114.01774,62,195.043205
-110.81135,52,195.082839
-143.10107,66,195.118849
-121.71216,80,195.156366
-116.80872,65,195.186377
-134.3397,40,195.23491
-134.54411,56,195.287437
-130.62172,60,195.329417
-189.83057,80,195.365053
-150.32953,61,202.264152
-128.80124,80,202.305182
-124.64347,67,202.345704
-133.95677,85,202.377712
-121.6876,92,202.410222
-90.774506,80,202.47968
-111.902954,77,202.508693
-128.86482,97,202.542708
-133.88463,76,202.581251
-147.88579,94,202.646274
-148.36868,107,202.706797
-96.63596,65,202.742306
-117.889885,111,202.775314
-95.55888,75,202.809825
-114.41454,70,202.848847
-126.49119,124,202.884358
-147.26907,101,202.927873
-117.68967,69,203.005922
-129.93185,66,203.036431
-100.57922,57,203.065949
-96.72907,87,203.102459
-160.28374,117,203.137503
-116.047714,103,203.199401
-133.42523,66,203.251975
-101.90969,66,203.298991
-71.660095,158,203.344
-138.3463,78,203.380176
-142.18806,141,203.419723
-117.59822,63,203.458249
-105.254196,124,203.508268
-117.625404,50,203.542437
-138.06349,136,203.586451
-119.80529,110,203.659982
-100.23306,85,203.695006
-99.54373,97,203.729024
-97.34541,94,203.776549
-108.14745,71,203.816575
-124.148094,100,203.866712
-122.943306,101,203.899724
-303.60452,156,203.958244
-100.29341,70,204.00777
-143.51996,86,204.039278
-119.175995,52,204.075326
-156.9362,115,204.124365
-141.49557,109,204.180889
-85.77578,174,204.244923
-97.6691,77,204.274932
-116.83956,102,204.312947
-97.66601,89,204.347473
-122.468185,92,204.412496
-63.539406,160,204.445004
-143.67273,78,204.484515
-88.16024,123,204.518534
-111.29752,63,204.562548
-118.28897,61,204.602572
-116.554825,46,204.646087
-142.21837,98,204.69411
-129.23169,103,204.735124
-99.9425,52,204.769642
-102.820694,64,204.825176
-161.67566,73,204.881715
-103.31827,113,204.918009
-118.90311,148,204.973549
-105.314896,95,205.023062
-103.98674,50,205.052571
-81.61255,112,205.08465
-77.158714,165,205.118159
-98.18927,81,205.15067
-118.6398,113,205.190686
-130.56274,56,205.26408
-103.57283,91,205.304096
-96.115845,98,205.363622
-144.94218,98,205.404639
-110.023186,51,205.437664
-89.75454,114,205.481679
-132.85219,170,205.520789
-109.720024,109,205.554312
-95.59096,76,205.609347
-95.04952,166,205.663366
-123.141785,60,205.698386
-97.36246,80,205.739905
-100.33844,70,205.784931
-111.918365,59,205.858463
-127.4442,79,205.891974
-131.1283,105,205.92549
-89.41692,104,205.957011
-122.688225,61,206.004557
-55.91496,163,206.062581
-112.12811,58,206.101119
-99.08761,133,206.16517
-55.923985,153,206.206189
-67.36371,109,206.252224
-154.50641,66,206.295231
-113.53178,111,206.341254
-85.38602,96,206.380778
-103.96949,146,206.420295
-85.999985,150,206.457315
-123.58402,88,206.536353
-109.02559,114,206.580066
-89.821945,125,206.611073
-119.35341,67,206.656083
-115.36983,96,206.707616
-170.62248,87,206.707616
-154.78426,108,206.741626
-148.7587,123,206.772647
-156.08086,53,206.812656
-103.29472,58,206.889696
-99.59561,51,206.934215
-104.56945,65,206.971255
-116.92697,74,207.018781
-114.796364,117,207.057795
-102.53363,60,207.108413
-78.24067,142,207.14893
-102.03756,108,207.18894
-110.01232,50,207.237967
-107.30278,62,207.271479
-94.576675,86,207.308995
-117.89444,43,207.340008
-58.35025,156,207.368519
-114.94911,128,207.434548
-153.59946,74,207.476077
-114.22836,64,207.536821
-83.14339,127,207.579839
-111.100235,49,207.625353
-101.7572,95,207.661375
-100.40176,91,207.661375
-119.53169,109,207.689891
-80.823784,119,207.732908
-98.21449,106,207.79844
-111.21051,52,207.841236
-100.48915,55,207.892777
-97.97598,99,207.937289
-124.00044,119,207.979346
-143.24556,112,208.031372
-117.70575,117,208.062899
-98.683136,87,208.117436
-137.70763,74,208.152445
-114.27101,153,208.190231
-110.03792,70,208.236254
-117.16324,53,208.269766
-85.29907,83,208.301777
-93.16326,145,208.357801
-118.54495,52,208.390815
-107.32381,57,208.43283
-129.15495,85,208.464856
-96.74008,62,208.524483
-133.54437,70,208.569501
-90.330185,82,208.614014
-102.89931,105,208.653526
-95.16472,81,208.701048
-125.63377,82,208.732064
-85.26834,87,208.780085
-107.36845,73,208.835337
-87.911026,109,208.866348
-92.180046,90,208.90336
-108.04822,75,208.939389
-96.87768,69,208.971431
-107.933426,55,209.006939
-116.63096,53,209.052451
-114.340126,50,209.101994
-140.8258,109,209.155524
-109.37846,58,209.185041
-93.5527,71,209.217071
-98.778076,78,209.259597
-106.53876,66,209.307057
-126.56938,85,209.339069
-118.736885,91,209.380594
-110.87623,76,209.429139
-115.60912,63,209.470685
-144.31079,83,209.52121
-99.76413,89,209.591257
-108.58705,110,209.628428
-126.90209,102,209.669956
-127.14722,84,209.710469
-128.45265,106,209.749483
-129.09633,83,209.780493
-106.88978,54,209.840518
-36.686676,176,209.873033
-122.7356,61,209.913554
-111.40512,55,209.946066
-102.20352,124,216.706941
-119.45761,73,216.745955
-115.326096,65,216.745955
-106.47731,65,216.808005
-61.800095,120,216.903545
-96.87536,86,216.946076
-82.942856,152,216.946076
-100.43784,119,216.979654
-118.049515,114,217.034178
-90.36663,136,217.083703
-107.74364,107,217.119213
-111.191605,62,217.171239
-69.29115,185,217.205753
-103.31829,89,217.256278
-105.435196,77,217.332299
-45.508442,162,217.407846
-151.61679,99,217.447885
-115.85029,138,217.497763
-83.77602,120,217.536771
-28.598738,181,217.585808
-38.0217,235,217.652853
-37.52854,180,217.742912
-86.750175,88,217.789921
-77.70326,125,217.836939
-13.209585,194,217.943664
-76.14008,174,218.026203
-54.779842,195,218.026703
-64.44224,142,218.072955
-41.82731,199,218.145487
-90.77195,151,218.190009
-120.91498,82,218.243541
-76.87801,161,218.274557
-42.339195,173,218.370105
-90.28358,158,218.425133
-108.24745,126,218.478209
20.555279,253,218.523252
-123.75603,128,218.578284
-111.50499,154,218.616802
-119.13072,136,218.649318
-87.39765,91,218.715335
-38.057976,248,218.760854
-70.44757,156,218.830819
-83.346664,134,218.884847
-142.49529,127,218.922357
-109.45497,100,218.955378
-122.17691,111,218.99655
-112.04634,62,219.024057
-96.07904,68,219.103702
-70.3244,159,219.194272
-93.41081,96,219.230293
-78.2757,196,219.262314
-105.536514,66,219.306825
-78.67411,155,219.400359
-122.74655,79,219.449415
-82.22538,174,219.483118
-125.00609,89,219.538139
-62.502422,209,219.575156
-97.69983,128,219.634674
-72.070885,143,219.6792
-62.28665,236,219.711719
-75.788055,115,219.799231
-123.16194,100,219.799231
-110.771126,117,219.878746
-101.16733,119,219.915256
-46.354485,171,219.988287
-105.068184,74,219.988287
-283.44336,151,220.058808
-75.81816,164,220.093814
-99.333374,79,220.14085
-66.32462,170,220.229896
-87.18621,149,220.291424
-103.31038,79,220.291924
-35.66201,230,220.32444
-106.87264,153,220.402467
-112.50339,63,220.463492
-93.509476,144,220.505519
-112.33051,67,220.50602
-65.60979,183,220.534534
-138.23404,116,220.624057
-78.5376,146,220.667572
-91.49046,88,220.736597
-8.1408,234,220.783122
-156.70651,144,220.825137
-120.82837,127,220.870402
-112.068665,76,220.916428
-111.554146,149,220.96403
-122.33974,163,221.005045
-152.12189,124,221.051066
-116.33113,93,221.096097
-115.54425,90,221.160621
-96.9476,62,221.208638
-92.802864,89,221.246155
-117.88377,61,221.288667
-96.935196,90,221.330683
-53.854362,174,221.401724
-72.678665,159,221.441246
-86.08594,116,221.48476
-98.52243,58,221.512769
-127.52139,94,221.633285
-98.02998,101,221.695315
-64.6806,184,221.738334
-55.227005,171,221.738334
-106.81798,120,221.770355
-76.81713,197,221.822381
-86.26904,134,221.869889
-11.970323,240,221.918427
-106.19324,63,221.968099
-106.72952,67,222.033096
-66.74365,128,222.121644
-105.546524,93,222.158657
-109.55087,75,222.220189
-106.80952,51,222.280243
-85.8667,173,222.332772
-61.040424,206,222.374295
-100.76821,67,222.441842
-50.213478,172,222.475851
6.9434414,297,222.550881
-114.502426,58,222.586404
10.026142,276,222.631433
-143.59842,152,222.667453
-102.00177,96,222.696469
-100.819244,103,229.845918
-128.55069,103,229.925956
-87.63228,142,230.005498
-80.348724,125,230.005498
-103.7405,134,230.041508
-72.26543,184,230.072522
-112.76889,145,230.117038
-29.8875,225,230.143063
-109.657524,110,230.191592
-42.276653,182,230.410701
-35.19945,183,230.455715
-40.209354,190,230.510744
-17.404411,241,230.562762
-19.684034,235,230.610781
-135.61105,126,230.729836
-98.11674,107,230.764353
37.994446,396,230.83188
83.56125,387,230.90943
-59.25151,202,230.90943
119.57334,420,230.977501
-106.46442,79,231.107837
-17.29776,265,231.164861
42.02452,347,231.277921
13.655488,322,231.38997
26.34853,345,231.445508
37.385563,323,231.48152
11.825397,231,231.567316
-42.43262,212,231.595329
-14.204658,211,231.700876
-94.52328,133,231.736892
-215.8823,177,231.792426
-74.92435,159,231.837445
125.2194,477,231.903821
-75.63299,142,231.940341
200.9616,621,232.157546
-52.95901,182,232.242606
-0.50193596,276,232.314635
-24.73459,297,232.361148
17.968697,347,232.50471
43.24138,516,232.627264
11.709555,385,232.673294
-59.587685,210,232.76985
166.39423,507,232.862008
-81.09517,116,233.01559
59.64552,399,233.083625
29.108814,220,233.137156
-50.17461,208,233.166685
66.09839,388,233.202201
-45.737293,316,233.262729
-66.04744,219,233.388803
-91.35877,111,233.473356
-73.86038,146,233.513882
-34.702316,220,233.612915
-24.070417,267,233.668928
-51.067265,230,233.707434
-108.50079,106,233.753959
-111.82472,152,233.79499
-105.532425,61,233.840083
16.552212,345,233.982162
374.53488,826,234.044193
-220.13626,148,234.116484
-4.8241596,229,234.209626
-53.48678,224,234.243151
-34.704422,203,234.288172
-7.9801626,236,234.329182
74.9146,357,241.463358
-57.80446,133,241.49511
-42.34582,168,241.540132
103.61578,424,242.095214
-44.65166,208,242.4065
386.16714,784,242.507071
256.13123,738,242.580609
-175.2644,190,242.83972
748.6778,1093,243.029846
-120.124344,353,243.315107
0.05030632,232,243.367096
697.1611,1337,243.491266
-348.91568,370,243.938072
-335.25354,319,243.996115
1024.8906,1719,244.086773
951.075,1850,244.212334
-402.23785,219,244.51497
190.06944,694,251.882747
680.90875,1232,252.596699
664.7687,1364,252.844857
1092.2377,1563,253.880367
529.0573,1023,253.939465
1520.5992,2314,262.680533
