#{"t_start": 1778794156.4562166, "env_id": "None"}
r,l,t
-134.49908,40,167.088799
-140.2437,49,167.126633
-177.72803,43,167.15631
-151.27777,46,167.186192
-167.30176,42,167.226054
-149.60004,33,167.262835
-152.09341,33,167.293578
-122.14492,66,167.324256
-156.0477,38,167.359976
-172.22931,28,167.390673
-149.20917,50,167.420288
-164.97075,26,167.456483
-175.53464,59,167.499004
-167.18457,41,167.526585
-162.82626,66,167.554317
-149.17448,38,167.579974
-162.60446,29,167.618603
-174.61089,34,167.645227
-146.01096,36,167.677647
-174.75551,27,167.733423
-154.48734,58,167.762052
-140.35129,36,167.790719
-173.06042,39,167.81793
-173.39699,63,167.861471
-177.86104,64,167.908582
-164.2063,63,167.93776
-181.52393,77,167.981251
-156.99817,40,168.017924
-159.0823,38,168.017924
-143.631,45,168.045429
-161.48386,68,168.099642
-155.68071,35,168.135519
-160.19337,55,168.169263
-149.01958,39,168.200999
-151.75046,61,168.228688
-146.6325,46,168.264594
-158.68988,34,168.309963
-245.96747,91,168.345778
-140.92867,27,168.371267
-192.42966,45,168.411117
-176.17914,62,168.442969
-147.41853,38,168.474843
-409.76056,91,168.506523
-160.8303,59,168.5392
-145.00754,38,168.570362
-140.64404,27,168.599488
-156.44221,48,168.639309
-141.83098,64,168.67843
-144.26842,48,168.715547
-152.5175,59,168.755536
-144.62657,30,168.786275
-158.63501,56,168.815
-146.55238,55,168.85392
-164.50974,46,168.85392
-195.66286,65,168.895746
-144.40892,43,168.930665
-175.97018,51,168.959266
-165.35135,40,168.996223
-154.87573,33,169.024546
-159.52246,43,169.052236
-155.67133,44,169.080878
-152.0274,58,169.128941
-135.14224,38,169.158933
-156.12918,37,169.196758
-188.28716,48,169.229359
-154.02888,43,169.261109
-167.47496,62,169.289764
-151.14957,42,169.31898
-171.81561,35,169.359364
-150.23427,31,169.40033
-167.67395,70,169.430145
-195.30174,32,169.46756
-150.24107,42,169.46756
-147.53775,41,169.502688
-185.60425,66,169.539558
-151.32797,41,169.585725
-152.04167,38,169.615289
-145.6314,75,169.65008
-116.65222,71,169.68802
-158.36397,60,169.716675
-155.1143,63,169.751478
-182.48592,57,169.777125
-145.90488,55,169.816436
-146.08298,32,169.84931
-160.43541,45,169.881327
-202.4775,46,169.914126
-167.3787,38,169.949995
-136.34346,33,169.994349
-135.71005,40,169.994349
-161.27133,39,170.039495
-147.4556,56,170.065078
-207.03499,71,170.099841
-159.67822,44,170.130569
-151.4413,38,170.161839
-185.13028,56,170.189457
-155.701,34,170.22118
-161.21661,40,170.255052
-153.67752,35,170.291947
-181.41489,42,170.33386
-167.48926,51,170.361384
-168.59012,43,170.392086
-177.02403,37,170.419641
-174.75587,48,170.451352
-141.36026,44,170.478904
-142.40805,29,170.513742
-176.4971,30,170.56388
-150.41035,32,170.59601
-196.94922,68,170.629827
-171.59906,39,170.660519
-151.13286,48,170.693354
-154.4646,46,170.732159
-182.85287,63,170.766967
-184.36717,74,170.804008
-144.79,33,170.804008
-141.4048,29,170.804008
-183.66537,54,170.852148
-163.8644,45,170.88487
-161.53639,36,170.913503
-178.67862,30,170.941206
-178.90799,63,170.980053
-214.66193,41,171.008375
-162.24059,49,171.043868
-167.50992,33,171.077674
-181.05917,61,171.111996
-163.25417,45,171.139527
-156.45552,51,171.176379
-154.39543,30,171.214279
-136.60732,57,171.245572
-176.60347,46,171.27629
-154.05325,43,171.321971
-192.28174,52,171.358802
-146.00952,58,171.390097
-150.53375,49,171.424931
-217.05943,84,171.451567
-148.67432,39,171.481421
-146.94675,55,171.519301
-136.8573,35,171.548974
-165.3096,64,171.579753
-169.1522,31,171.607857
-152.36938,33,171.643042
-161.5434,51,171.685391
-176.08205,43,171.686426
-160.15025,42,171.723251
-146.90384,33,171.76597
-148.0535,37,171.795608
-169.24217,54,171.841693
-150.07814,41,171.868842
-151.4992,60,171.899026
-169.96153,46,171.941005
-152.71346,45,171.968569
-158.07108,51,171.996247
-151.37038,40,172.025995
-151.05666,40,172.054654
-166.48268,23,172.097631
-135.95421,43,172.128807
-166.70497,37,172.174406
-160.1085,43,172.208806
-173.76778,60,172.208806
-151.7584,76,172.249185
-214.90204,52,172.279889
-188.1648,66,172.312623
-142.81415,47,172.345208
-145.05032,54,172.382992
-166.55035,48,172.421236
-152.4888,50,172.458621
-133.11324,36,172.459124
-162.1262,71,172.51333
-143.4738,54,172.539947
-162.89746,70,172.578875
-151.23637,65,172.613597
-169.1766,41,172.641242
-142.75847,49,172.675328
-150.02994,50,172.713283
-225.91127,72,172.750056
-163.17554,41,172.801237
-192.0585,53,172.801237
-140.25247,60,172.836205
-145.2395,47,172.873954
-131.63876,46,172.904784
-159.38377,53,172.932416
-135.12152,45,172.961574
-172.19917,51,173.003576
-155.84175,49,173.04958
-218.34549,56,173.084423
-135.90524,37,173.112093
-146.95752,48,173.155459
-153.82751,31,173.155459
-148.61823,47,173.182057
-141.89659,62,173.213762
-136.84178,78,173.263958
-150.11794,33,173.298865
-138.19969,45,173.328538
-165.88828,50,173.369524
-231.75352,56,173.403301
-136.1354,54,173.43413
-170.43344,77,173.462754
-181.39276,75,173.503063
-147.00415,40,173.534994
-211.79607,51,173.565785
-167.7545,52,173.6047
-151.06383,42,173.637893
-145.25081,28,173.669171
-152.1213,42,173.705364
-152.77002,48,173.741539
-153.98291,42,173.780383
-155.98166,39,173.81523
-186.06656,55,173.842759
-154.36221,44,173.874392
-147.83609,41,173.905105
-150.30861,34,173.937845
-180.29181,43,173.96549
-199.51668,101,174.00703
-151.67242,49,174.047443
-149.88086,46,174.079991
-212.78522,52,174.110623
-146.16443,38,174.147845
-229.5,45,174.147845
-149.5947,47,174.17862
-152.6529,43,174.227691
-147.93126,59,174.257848
-146.28867,40,174.294177
-142.95671,37,174.337127
-151.46675,51,174.371915
-169.78275,45,174.401446
-144.96606,58,174.438812
-166.14737,40,174.468552
-167.56778,58,174.494611
-147.54193,34,174.523263
-156.64612,29,174.560301
-178.03871,56,174.58994
-153.77533,34,174.622751
-139.53381,43,174.672896
-197.1871,65,174.702435
-161.59203,42,174.742311
-207.56212,63,174.773002
-166.29955,60,174.804791
-144.8192,69,174.84073
-153.77223,33,174.876167
-170.83792,62,174.911175
-171.10901,47,174.948627
-183.49371,77,174.977593
-141.5146,33,175.005334
-151.29648,50,175.04953
-194.23352,59,175.083317
-163.35284,42,175.117124
-173.73428,24,175.163113
-182.59412,52,175.191864
-178.48294,50,175.223515
-180.76544,76,175.258548
-208.87805,61,175.298582
-180.30336,42,175.333311
-144.82747,40,175.333311
-180.39154,66,175.369133
-158.66267,38,175.409038
-161.91469,45,175.447054
-156.59698,44,175.48386
-152.13097,46,175.520703
-142.42418,37,175.551505
-176.507,45,175.594342
-183.33723,45,175.594342
-158.88809,32,175.629186
-162.32825,37,175.672558
-151.85002,53,175.704186
-157.2796,36,175.733819
-151.21039,46,175.77156
-162.23117,45,175.813536
-164.27966,87,175.843183
-187.15591,50,175.885145
-161.79784,36,175.914843
-135.66428,44,175.942494
-146.6544,44,175.972141
-215.94965,73,176.004888
-172.22672,45,176.037558
-145.55606,44,176.07752
-149.28545,37,176.113577
-160.41238,40,176.160965
-159.5038,33,176.160965
-178.54994,51,176.196897
-171.03827,64,176.227513
-160.02487,81,176.258363
-145.8227,38,176.291531
-156.99101,32,176.321216
-162.8864,74,176.351878
-183.92715,42,176.396937
-147.82718,42,176.428722
-154.96681,33,176.45943
-172.73318,40,176.487054
-140.39452,40,176.518773
-143.71695,62,176.552945
-180.24448,58,176.586054
-138.25748,60,176.636512
-197.93347,45,176.66779
-146.59618,46,176.702085
-173.76308,46,176.732759
-155.95251,46,176.763463
-155.80789,43,176.795362
-192.45374,68,176.84237
-141.50305,56,176.872065
-137.18808,40,176.90064
-148.46396,42,176.94359
-167.16617,38,176.94359
-159.09909,55,176.980348
-167.9531,49,177.015238
-140.73988,49,177.044914
-152.05565,35,177.073501
-164.92574,34,177.103177
-171.32893,42,177.151213
-144.40903,51,177.18924
-185.35976,50,177.232221
-187.9916,63,177.268281
-160.82382,52,177.299002
-155.55171,56,177.328655
-142.59735,59,177.358786
-154.82816,89,177.358786
-159.03302,52,177.403261
-141.70248,49,177.437189
-143.61766,40,177.469943
-156.42438,31,177.505888
-200.75023,45,177.53756
-145.85114,50,177.57448
-133.29297,59,177.614387
-144.5373,53,177.660395
-127.87864,50,177.692381
-135.083,49,177.723112
-163.2568,65,177.748626
-181.38036,82,177.77738
-166.67336,52,177.811692
-148.78589,34,184.063395
-175.50902,71,184.120669
-140.7039,42,184.160527
-145.6307,44,184.193281
-151.41882,63,184.243364
-151.06061,57,184.243364
-146.14665,51,184.277132
-158.44316,68,184.310883
-153.60643,33,184.342622
-156.42175,67,184.380745
-152.71234,36,184.412261
-147.49873,48,184.45874
-141.90764,39,184.495381
-163.28552,40,184.523072
-149.94196,54,184.576235
-149.73282,43,184.610254
-147.51447,56,184.641028
-157.05557,56,184.677925
-155.95587,36,184.709532
-144.78801,37,184.745326
-146.21191,59,184.779257
-174.22382,43,184.811024
-161.4938,41,184.860355
-140.9994,47,184.898632
-155.90025,35,184.933068
-137.41208,54,184.975215
-155.3928,49,184.975215
-152.56738,40,185.010109
-148.28386,49,185.04499
-142.45415,59,185.07565
-127.88492,34,185.1155
-139.2659,43,185.180288
-157.92592,43,185.218822
-145.59662,57,185.218822
-145.23349,59,185.249001
-150.44916,55,185.2785
-176.721,85,185.317595
-148.88531,54,185.361488
-147.22641,37,185.414838
-138.35225,37,185.414838
-142.37088,53,185.464366
-220.50348,118,185.50029
-171.67365,56,185.532397
-144.06673,57,185.56311
-142.14812,30,185.598921
-147.5915,65,185.638756
-135.15968,55,185.667358
-159.63593,41,185.709259
-130.6019,60,185.751541
-142.03374,41,185.751541
-147.3427,43,185.785316
-139.91588,46,185.813999
-137.41785,39,185.845779
-145.29457,44,185.894004
-137.64955,49,185.930109
-142.13239,35,185.966003
-148.71356,40,186.006584
-174.60265,48,186.038763
-157.65065,39,186.069939
-139.87338,45,186.11087
-167.92648,46,186.16404
-147.28868,43,186.192663
-152.03943,38,186.223256
-151.9976,36,186.257142
-142.99927,38,186.301229
-167.7716,95,186.344234
-167.761,66,186.374925
-164.75165,37,186.406537
-176.97786,70,186.439268
-141.74652,38,186.474826
-155.3267,45,186.474826
-152.2312,44,186.543921
-129.07777,51,186.5777
-145.29898,42,186.607826
-151.67796,68,186.640033
-157.62308,48,186.678897
-170.34824,101,186.714632
-164.86703,74,186.756494
-129.62627,39,186.796439
-133.84401,81,186.829121
-153.49069,46,186.863844
-127.435425,48,186.898538
-139.7286,69,186.940475
-145.69977,61,186.979305
-140.68748,49,187.016276
-180.38492,42,187.056225
-153.97255,57,187.096701
-135.8965,46,187.129382
-168.50623,84,187.165155
-155.55467,55,187.198544
-130.9879,40,187.227786
-142.67464,38,187.269822
-153.11548,39,187.326136
-141.85197,40,187.358776
-163.16443,73,187.396942
-164.32841,40,187.426681
-153.81769,42,187.458449
-139.99274,61,187.504319
-212.92421,81,187.547611
-142.09938,52,187.583677
-158.51172,33,187.615373
-145.79544,39,187.656423
-144.01042,56,187.698463
-134.83115,60,187.745774
-152.38,46,187.745774
-168.99222,61,187.775377
-154.18533,41,187.812249
-151.19563,54,187.843894
-137.43811,33,187.879768
-143.23323,59,187.911625
-176.97046,33,187.949615
-141.83246,56,187.98534
-157.6541,39,188.018112
-142.40439,47,188.060881
-157.48203,31,188.096129
-160.29799,48,188.13086
-148.13174,47,188.162424
-139.44005,43,188.207435
-144.17012,40,188.250327
-160.71469,43,188.285347
-134.91238,62,188.316154
-180.90149,75,188.348953
-142.97668,41,188.380616
-133.8874,69,188.418518
-144.91986,51,188.456385
-133.78018,35,188.501286
-142.68495,38,188.545435
-133.43216,43,188.580355
-139.31987,50,188.619263
-164.22519,75,188.652027
-159.22055,47,188.68601
-146.67447,47,188.722854
-174.3078,72,188.760584
-153.82913,52,188.792279
-143.58165,27,188.823076
-140.8524,31,188.852665
-145.23862,70,188.911
-145.31339,41,188.944659
-171.44789,53,188.972636
-199.01208,62,189.006796
-142.29675,43,189.040322
-221.35611,90,189.079832
-149.7652,53,189.107488
-146.04602,37,189.148268
-163.31947,38,189.184123
-137.2294,81,189.226105
-142.36885,46,189.227121
-147.65079,40,189.255668
-142.02942,41,189.300151
-144.42924,40,189.300151
-146.73845,57,189.332941
-128.66797,34,189.365657
-152.67413,43,189.411729
-149.43654,35,189.447451
-159.03279,37,189.476618
-149.40977,39,189.506277
-142.80583,38,189.543235
-154.01003,44,189.582167
-134.07098,52,189.612884
-171.26744,46,189.664021
-139.86325,70,189.701951
-154.19962,56,189.741837
-139.73302,66,189.782681
-146.41441,46,189.819601
-134.50932,86,189.872825
-167.96275,37,189.911774
-141.1975,69,189.950895
-161.08778,51,189.99405
-156.71068,86,190.035018
-140.74771,32,190.074929
-141.4339,33,190.148179
-152.10535,66,190.148679
-162.6364,52,190.185181
-130.43433,43,190.247699
-135.45932,50,190.247699
-160.82257,57,190.284621
-145.3221,54,190.323687
-155.06905,37,190.372938
-138.87076,42,190.418203
-156.27806,37,190.480074
-179.474,79,190.513913
-136.7277,39,190.547156
-175.46483,68,190.584127
-151.16814,43,190.619096
-156.63411,72,190.673518
-153.84822,37,190.706301
-147.79169,41,190.733917
-148.05528,63,190.764071
-138.16368,48,190.812178
-139.78754,46,190.812178
-171.19846,78,190.847596
-151.87753,73,190.893185
-141.7432,46,190.927714
-160.24472,52,190.966171
-155.18451,55,190.997972
-164.71094,56,191.030972
-175.64111,44,191.059982
-145.51633,56,191.10416
-149.40733,49,191.150284
-172.74933,69,191.183161
-169.3215,58,191.213862
-140.54306,33,191.253945
-184.86996,69,191.294794
-172.34454,63,191.3296
-139.17148,32,191.362489
-160.7941,74,191.395397
-132.57144,42,191.429742
-148.92201,74,191.461437
-143.47314,32,191.489992
-164.51346,60,191.52577
-138.12903,38,191.564755
-169.31091,36,191.595322
-150.80537,58,191.635245
-147.85754,51,191.661837
-154.99054,54,191.704808
-192.51591,48,191.734396
-130.88423,62,191.764086
-196.65062,67,191.797165
-168.23006,43,191.826775
-145.97629,51,191.863548
-154.42877,50,191.902419
-135.42328,36,191.957729
-146.62436,59,191.983212
-156.34,57,192.014019
-143.37474,77,192.014019
-163.2269,60,192.055945
-147.68863,65,192.084515
-146.2148,41,192.118812
-188.93661,73,192.149009
-150.8487,47,192.208642
-164.99606,47,192.237244
-173.52925,39,192.268955
-171.6625,42,192.306882
-140.31514,40,192.336537
-151.59645,60,192.362101
-154.63242,49,192.390679
-190.04865,75,192.430556
-144.6558,49,192.481642
-144.44342,37,192.511286
-146.52692,49,192.545105
-162.14062,64,192.57471
-148.16739,51,192.603276
-145.96222,53,192.633991
-148.15692,38,192.668919
-152.89589,63,192.668919
-136.61426,41,192.721127
-131.10513,39,192.75765
-127.41619,38,192.790988
-169.82562,58,192.827065
-159.1996,51,192.863884
-148.27675,49,192.863884
-155.13606,55,192.891527
-141.4529,52,192.918608
-142.69417,30,192.977535
-154.9216,54,193.016978
-141.12587,62,193.016978
-151.74814,44,193.053822
-163.99591,55,193.082531
-145.81076,51,193.114332
-137.95343,59,193.149141
-216.70186,86,193.192245
-137.65318,37,193.252768
-135.64584,45,193.252768
-156.86124,61,193.28137
-167.34827,54,193.317312
-175.05171,78,193.352061
-157.12196,69,193.387845
-168.77982,49,193.421644
-129.1115,42,193.466661
-167.95302,43,193.498404
-148.23424,51,193.534317
-183.87277,115,193.566091
-149.94034,53,193.607993
-139.23015,47,193.608493
-164.42676,64,193.640686
-148.7428,43,193.680537
-152.13382,62,193.70918
-131.10558,37,193.742135
-145.61192,49,193.767812
-145.22963,46,193.814892
-156.39853,35,193.854653
-146.09418,69,193.854653
-154.05476,50,193.898807
-165.4221,71,193.925439
-173.75154,58,193.968529
-169.9299,63,194.002328
-198.3644,88,194.032383
-142.87903,41,194.063142
-187.80124,54,194.110194
-137.75116,61,194.110194
-160.3129,56,194.160286
-159.43602,33,194.192097
-158.9013,44,194.219697
-138.66544,42,194.251367
-161.66995,75,194.294597
-158.89671,48,194.329486
-142.96837,36,194.36328
-161.14178,72,194.397317
-148.35614,57,194.397821
-165.43378,46,194.439581
-150.6198,64,194.495006
-146.35706,27,194.495006
-164.30537,45,194.495006
-144.07231,41,194.526742
-151.9428,38,194.562626
-192.34828,68,194.562626
-147.01828,36,194.605883
-142.94771,50,194.636466
-143.63206,37,194.678471
-157.0103,37,194.713345
-144.59,47,194.74516
-144.89671,31,194.777065
-129.4203,55,194.810858
-134.9856,48,194.838363
-151.19124,53,194.865977
-168.16695,41,194.914135
-145.18712,56,194.940883
-152.39526,41,201.352228
-133.22667,44,201.384994
-154.64328,51,201.435242
-162.75923,51,201.463832
-148.67914,30,201.492529
-130.16953,64,201.526284
-149.12498,63,201.563207
-139.20665,60,201.610524
-136.36432,58,201.651341
-169.14062,47,201.695633
-153.53734,53,201.695633
-143.98819,77,201.731845
-145.88495,56,201.773253
-144.45638,75,201.801982
-137.81201,26,201.837839
-165.29347,85,201.871565
-142.07727,50,201.905064
-143.64476,45,201.939993
-139.72783,51,201.988609
-131.49388,43,202.015792
-126.15012,54,202.051766
-141.97174,35,202.087053
-151.30606,108,202.11814
-135.91917,55,202.158071
-144.19244,59,202.158071
-167.8088,96,202.196075
-143.60446,38,202.233865
-141.45047,53,202.269717
-150.44002,42,202.298339
-145.17169,58,202.330131
-141.71507,39,202.360581
-133.85316,54,202.406654
-144.84871,47,202.43862
-141.28871,78,202.481842
-135.94301,44,202.509338
-135.3924,59,202.542529
-142.93799,45,202.571544
-126.90468,33,202.600206
-152.38962,58,202.632982
-162.7143,66,202.664451
-149.93306,43,202.712596
-165.64561,45,202.748525
-144.02928,50,202.791823
-142.85986,40,202.825633
-137.95656,54,202.861361
-161.97734,88,202.893057
-141.24263,56,202.929108
-162.66096,73,202.963878
-156.74509,59,203.022424
-121.367035,55,203.052128
-179.28622,83,203.093546
-150.38844,86,203.093546
-165.39551,58,203.122194
-144.66685,55,203.156346
-172.5596,65,203.185084
-154.03604,45,203.241215
-160.79556,87,203.284321
-145.09088,48,203.315143
-164.24065,72,203.360397
-152.87193,65,203.389055
-144.57405,64,203.425071
-138.76576,75,203.465287
-184.27628,87,203.50543
-153.45877,59,203.535174
-136.98343,47,203.592454
-138.69904,81,203.626303
-155.80858,38,203.653951
-165.04332,67,203.682562
-139.1066,40,203.713229
-188.04259,85,203.743947
-165.24635,84,203.785877
-190.7851,86,203.829615
-139.73717,42,203.857714
-137.8858,41,203.887836
-140.75366,40,203.916431
-147.69868,60,203.95924
-136.77948,64,204.001976
-135.03258,48,204.031409
-142.69656,84,204.065351
-138.52217,49,204.109328
-142.50815,55,204.144099
-148.69608,55,204.178973
-144.80702,59,204.213654
-131.9662,43,204.2464
-179.51353,63,204.283405
-141.31076,64,204.323302
-152.16782,43,204.35403
-176.75569,68,204.390691
-153.60248,55,204.432739
-158.23524,67,204.46029
-158.70222,36,204.50432
-128.86266,68,204.531999
-145.45572,64,204.56056
-161.49971,77,204.618731
-158.72464,57,204.618731
-131.9933,48,204.655512
-131.55911,40,204.694641
-152.24095,86,204.726455
-156.80792,59,204.767484
-141.46147,61,204.796132
-144.96396,82,204.826794
-148.75941,42,204.864678
-123.699745,51,204.89635
-146.95177,58,204.930178
-144.29538,50,204.970047
-164.53902,57,204.998675
-155.76839,44,205.029338
-135.99043,49,205.063193
-146.95009,47,205.114719
-133.53163,59,205.148505
-141.6763,69,205.149531
-156.91988,56,205.176105
-142.27814,37,205.203662
-150.24338,37,205.239482
-118.93513,48,205.290872
-137.48448,35,205.331885
-128.46832,41,205.362442
-149.33522,40,205.394276
-145.96872,75,205.427781
-154.7142,43,205.46099
-141.83046,56,205.495642
-152.66885,68,205.531384
-163.91203,55,205.570181
-130.59918,46,205.600943
-152.70955,43,205.631796
-146.74365,43,205.669545
-142.39917,40,205.699295
-136.81161,60,205.731042
-136.99811,43,205.780305
-149.40741,48,205.817314
-128.97299,60,205.817818
-141.01146,47,205.850015
-188.92982,95,205.88259
-131.46086,35,205.916427
-149.76414,40,205.916427
-168.51035,42,205.984077
-142.01572,39,206.012696
-145.76405,50,206.042334
-128.86218,52,206.080177
-192.2539,93,206.080177
-179.53177,74,206.123308
-194.02043,84,206.156054
-144.66457,79,206.196477
-146.65729,45,206.233627
-157.13443,54,206.27859
-185.51297,65,206.317167
-144.0276,44,206.357835
-145.96873,60,206.387886
-193.64127,80,206.44787
-136.57996,47,206.47705
-160.54655,54,206.505781
-144.07935,64,206.534438
-151.3862,50,206.578374
-137.5288,42,206.613124
-139.07697,60,206.652998
-134.15727,40,206.69297
-141.34763,43,206.719583
-153.5793,69,206.751446
-147.42117,59,206.786345
-146.65097,41,206.819149
-140.91968,58,206.850932
-153.1778,41,206.908732
-125.90942,77,206.942044
-150.1684,50,206.974768
-153.21709,56,207.024241
-152.23486,58,207.053884
-185.20407,91,207.080416
-146.58133,67,207.112202
-145.68054,84,207.140928
-139.39041,47,207.171668
-180.84575,57,207.220095
-147.336,31,207.255164
-127.63579,54,207.285868
-162.59485,39,207.318602
-132.35907,40,207.359509
-144.55696,47,207.398347
-161.72728,57,207.43199
-137.90306,61,207.479642
-145.96129,44,207.512498
-166.55754,52,207.544149
-192.73637,53,207.581851
-139.36504,35,207.6126
-157.05183,71,207.653285
-139.82675,41,207.694275
-144.38937,70,207.721959
-153.89314,47,207.756762
-177.61671,80,207.796077
-168.77478,55,207.838002
-138.27074,53,207.865533
-152.98663,53,207.906452
-142.57913,44,207.942312
-146.22195,36,207.971901
-171.28314,57,207.997883
-162.30144,96,208.029063
-160.5003,64,208.059766
-136.78392,41,208.116256
-147.15541,38,208.149034
-129.03696,67,208.182827
-150.75903,48,208.222615
-146.05101,48,208.257215
-149.84853,59,208.284403
-156.97273,76,208.312778
-139.97523,89,208.342517
-130.88713,30,208.392797
-128.40779,38,208.430934
-133.53067,61,208.46534
-168.76782,62,208.498353
-193.76154,61,208.530206
-159.83879,53,208.570691
-149.16061,63,208.608119
-161.66748,68,208.63575
-160.12206,45,208.663453
-133.95294,39,208.694266
-138.00432,53,208.73839
-146.66476,60,208.783516
-137.50716,66,208.812164
-124.348145,42,208.841869
-128.47546,39,208.870546
-166.20856,71,208.925893
-146.47406,43,208.968986
-161.28082,94,208.968986
-139.5707,43,209.003883
-173.29027,94,209.040452
-163.73955,71,209.067997
-138.98898,62,209.103511
-165.39302,58,209.138246
-152.42886,39,209.183236
-149.06593,34,209.223574
-150.00284,43,209.254445
-153.80162,52,209.282043
-136.71587,42,209.316984
-133.50677,56,209.346661
-139.08379,69,209.378441
-189.0319,87,209.41027
-160.54611,45,209.463689
-154.22922,65,209.493703
-160.54971,61,209.530722
-143.12375,45,209.56043
-146.3195,51,209.588138
-150.25592,74,209.638856
-143.84158,84,209.669089
-129.19298,39,209.710176
-158.24928,54,209.742081
-142.5742,40,209.774895
-140.09192,87,209.806439
-141.8782,42,209.849296
-164.87335,78,209.878076
-184.14186,83,209.915917
-143.03258,66,209.956069
-136.68605,58,209.989871
-174.34795,59,210.024775
-148.93286,56,210.060009
-144.23889,40,210.091839
-146.96275,77,210.12872
-145.96294,50,210.167486
-158.17064,69,210.198175
-125.407326,47,210.243793
-128.95293,57,210.282713
-163.74791,63,210.282713
-137.704,51,210.282713
-158.46085,50,210.326877
-138.12521,59,210.358696
-124.86564,52,210.406494
-149.02661,57,210.435329
-173.45642,41,210.470038
-134.61285,44,210.498738
-133.57161,52,210.530949
-151.13657,65,210.578252
-147.35066,60,210.612123
-147.97272,69,210.651012
-155.15445,37,210.651012
-142.31358,52,210.680674
-142.59496,40,210.710371
-143.34927,57,210.74432
-152.27252,57,210.783197
-149.25648,48,210.842569
-160.72581,45,210.870294
-157.92023,56,210.904119
-133.01958,79,210.941102
-127.63402,62,210.96854
-147.86943,61,211.003297
-134.7648,80,211.033985
-138.65009,45,211.093623
-150.20934,33,211.133487
-163.99925,56,211.160124
-155.8494,56,211.194971
-142.54161,55,211.243113
-159.71143,60,211.243113
-141.27165,33,211.275922
-188.08467,113,211.305453
-160.36165,27,211.333034
-161.69464,80,217.481569
-128.83377,39,217.517409
-137.84787,49,217.549201
-139.9707,54,217.610578
-129.2601,61,217.642293
-147.25769,62,217.676165
-136.91492,72,217.707502
-138.37941,75,217.735653
-138.70197,62,217.76937
-163.63506,79,217.822694
-129.05261,43,217.858472
-201.43513,95,217.893229
-160.89467,71,217.927521
-133.24138,75,217.962727
-174.47939,78,217.997385
-130.52771,43,218.042511
-124.61238,63,218.082488
-140.68224,55,218.082488
-157.95691,108,218.123543
-142.76825,53,218.156388
-133.81482,108,218.185367
-136.17818,39,218.2304
-142.9695,48,218.279714
-143.5452,80,218.315461
-130.02908,60,218.363408
-133.25806,40,218.396235
-131.23097,74,218.396235
-149.45973,37,218.444843
-162.13081,129,218.480954
-175.05362,80,218.507477
-162.8172,57,218.540197
-130.87573,105,218.580718
-138.78384,54,218.61774
-132.36697,58,218.651458
-132.82878,80,218.707617
-139.44658,49,218.707617
-144.48148,58,218.73569
-136.0453,74,218.778486
-136.57848,74,218.81073
-139.73112,47,218.84172
-149.34912,86,218.906111
-136.58101,58,218.941959
-139.36037,49,218.973659
-150.73103,71,219.009724
-138.34044,77,219.049158
-193.68198,102,219.07591
-157.41412,100,219.165734
-129.27354,77,219.203707
-135.49838,67,219.232336
-150.0823,58,219.268635
-176.05249,121,219.29781
-144.66116,63,219.325441
-151.60268,88,219.353049
-169.57953,88,219.392913
-138.06702,46,219.428465
-136.56027,57,219.501547
-137.23454,61,219.501547
-136.71902,44,219.536383
-137.31964,78,219.566046
-171.08029,72,219.606944
-140.39513,106,219.654924
-134.29744,108,219.701259
-157.89543,92,219.735076
-139.01688,63,219.76581
-195.36665,66,219.795468
-127.09651,58,219.831267
-137.03296,56,219.878847
-148.2573,87,219.907701
-129.40623,62,219.969827
-160.02142,67,219.99652
-135.52238,60,220.037582
-148.43782,46,220.069218
-137.58781,97,220.1176
-142.8745,148,220.1176
-178.33084,90,220.151252
-150.31485,44,220.196388
-137.70433,49,220.229215
-136.53746,41,220.260035
-595.3813,102,220.309354
-126.120285,74,220.354362
-147.02895,56,220.394598
-138.21593,51,220.421229
-130.16621,82,220.455223
-140.58731,62,220.484563
-148.39217,85,220.515233
-148.22887,54,220.552133
-137.54892,105,220.584861
-137.58055,44,220.644942
-129.91585,52,220.67348
-123.36735,61,220.70218
-134.63419,54,220.733931
-128.9425,71,220.769121
-120.31259,86,220.799811
-139.26518,56,220.835501
-160.9307,51,220.866301
-142.64775,49,220.935502
-134.89217,45,220.973519
-133.58891,67,221.005844
-164.58676,94,221.058659
-171.4002,71,221.086941
-153.53874,97,221.133946
-195.31674,130,221.186218
-135.58026,40,221.215764
-145.63283,72,221.2537
-213.63016,98,221.303065
-136.72658,70,221.303065
-201.42038,113,221.338303
-1137.6328,188,221.382242
-141.09149,60,221.417314
-140.35559,69,221.468082
-146.56303,80,221.468082
-146.87274,52,221.507973
-137.21237,37,221.533464
-135.83755,64,221.562115
-159.24942,125,221.596873
-154.4615,75,221.626559
-131.54184,47,221.675091
-132.58011,71,221.709028
-135.44305,44,221.73964
-157.83243,67,221.780544
-136.07616,57,221.818592
-138.0251,54,221.850273
-132.57846,39,221.890164
-123.012764,75,221.923068
-136.66092,65,221.954786
-140.10504,50,222.001842
-151.18973,62,222.039015
-136.21622,46,222.085069
-147.79272,67,222.123951
-127.58011,74,222.154578
-154.41682,81,222.183297
-143.13553,71,222.225219
-157.67244,79,222.253908
-141.88298,61,222.289736
-134.06383,75,222.323487
-135.0203,55,222.371367
-135.9512,41,222.403093
-138.0868,65,222.438972
-146.49579,43,222.438972
-142.50409,64,222.464451
