#{"t_start": 1778795877.6988792, "env_id": "None"}
r,l,t
-187.53804,121,183.353273
-168.9285,127,183.408993
-147.78423,96,183.444973
-133.79495,93,183.497152
-205.21503,59,183.543562
-578.2395,100,183.593712
-152.16931,92,183.653484
-150.62051,61,183.697708
-185.2659,86,183.736737
-172.48708,102,183.782003
-127.216705,156,183.833156
-149.97653,165,183.884708
-131.98749,64,183.940189
-207.93555,127,183.979203
-123.753044,81,184.040111
-149.52135,47,184.040111
-128.76942,69,184.073035
-176.45677,143,184.10999
-164.66064,124,184.13666
-139.56154,46,184.172638
-234.47914,123,184.209663
-140.32857,52,184.292793
-175.27023,82,184.346046
-146.18779,72,184.391298
-222.56297,117,184.422046
-161.7196,115,184.476348
-140.02437,60,184.515355
-159.35223,125,184.56292
-154.08566,59,184.59806
-200.0359,132,184.63811
-145.09781,165,184.693174
-146.9174,69,184.742436
-123.05348,67,184.775778
-137.27982,54,184.81381
-149.45177,104,184.847725
-151.28093,108,184.886793
-155.35979,60,184.92875
-131.24492,54,184.978517
-123.06549,91,185.020954
-149.46547,54,185.066214
-139.44768,29,185.114481
-168.3048,70,185.158954
-149.89319,73,192.270845
-173.97241,97,192.323256
-134.43765,75,192.363535
-203.64627,123,192.433437
-152.40956,138,192.461647
-122.94888,70,192.507755
-160.99649,100,192.553528
-144.0541,57,192.583205
-178.33786,117,192.624377
-127.77118,73,192.624377
-120.202965,69,192.716012
-177.85977,201,192.775595
-119.05957,96,192.823826
-192.1598,94,192.866019
-129.8258,59,192.913381
-173.22202,158,192.965909
-221.09064,165,193.051127
-199.90764,174,193.080867
-136.59808,80,193.11165
-152.29752,120,193.166994
-160.51059,228,193.198848
-141.84998,39,193.27248
-173.40677,129,193.307221
-118.89706,77,193.348385
-169.81732,178,193.415002
-125.50484,106,193.446864
-140.54219,66,193.507687
-125.493706,68,193.546784
-195.97694,198,193.597114
-125.80274,83,193.634361
-136.30424,59,193.716768
-135.40991,68,193.751696
-131.52907,60,193.800858
-194.44176,234,193.857946
-103.062416,131,193.894998
-130.62366,53,193.986305
-129.36159,90,194.019024
-133.07089,266,194.054896
-155.50099,233,194.144471
-118.94069,141,194.223518
-149.21185,118,194.286335
-144.8971,209,194.340661
-141.41962,65,194.392815
-204.4857,249,194.423331
-143.44855,156,194.458763
-120.58108,305,194.511047
-148.61995,54,194.582627
-198.20406,221,194.62251
-115.75147,76,194.665204
-167.5811,98,194.694998
-176.81107,59,194.730029
-150.87134,140,194.784913
-133.65724,213,194.824878
-137.73065,37,194.863915
-134.47774,88,194.931999
-138.67117,161,194.987638
-134.16603,82,195.045092
-147.14043,129,195.091451
-148.85124,63,195.135499
-109.894394,106,195.177735
-170.68805,101,195.209658
-228.18532,147,195.255401
-143.36607,67,195.292702
-224.63419,168,195.337085
-131.04883,62,195.409521
-142.39857,82,195.453947
-149.4242,97,195.517813
-134.22708,80,195.56416
-212.18257,152,195.602158
-122.21751,61,195.653353
-166.79697,185,195.721656
-112.52702,102,195.721656
-154.27539,57,195.754824
-195.09128,189,195.833774
-135.23947,120,195.869647
-146.4017,62,195.910881
-230.68504,216,195.94162
-185.45216,119,195.982717
-127.15944,77,196.018919
-157.45918,142,196.089932
-139.35655,74,196.137127
-726.1195,119,196.210974
-155.61874,78,196.276799
-218.74358,197,196.319424
-147.02725,66,196.386626
-127.61392,119,196.431822
-141.27917,55,196.47094
-183.34805,188,196.520343
-235.25609,215,196.568054
-168.45293,219,196.603003
-137.0708,54,196.665797
-143.93277,62,196.743941
-141.8469,68,196.773711
-225.25146,169,196.81885
-137.61871,122,196.857975
-131.18599,55,196.946684
-130.06459,116,196.986669
-220.83571,354,197.020483
-143.60408,88,197.060548
-213.37006,169,197.091619
-141.87949,82,197.13912
-167.43616,242,197.196973
-158.85564,75,197.269868
-168.33727,95,197.32017
-169.90541,137,197.392032
-134.16365,143,197.472377
-133.66116,79,197.507298
-191.43091,254,197.53814
-211.05267,120,197.601075
-159.50328,188,197.63079
-159.6694,192,197.667024
-152.49637,76,197.667024
-198.33038,164,197.70504
-135.04993,64,197.770021
-125.66181,55,197.824808
-132.53102,62,197.864963
-127.84894,72,197.913458
-171.6088,110,197.948135
-133.7172,54,197.995244
-158.34698,84,198.030047
-148.9956,156,198.101609
-116.25983,85,198.188451
-130.0704,117,198.242758
-100.02266,219,198.306328
-116.71523,60,198.377401
-266.25952,181,198.404095
-182.87157,142,198.453645
-147.45142,106,198.496947
-163.1529,232,198.532851
-101.1082,230,198.572067
-148.17792,67,198.63849
-138.66983,250,205.68826
-207.23213,123,205.722038
-129.04463,60,205.753038
-139.45432,95,205.81676
-135.01117,50,205.87026
-138.23509,132,205.974761
-163.98982,112,206.009259
-211.5439,191,206.069259
-150.43597,100,206.113259
-139.15712,103,206.214761
-180.34601,258,206.300783
-123.68029,116,206.339794
-165.47942,257,206.395467
-122.33076,406,206.461968
-132.4389,45,206.509967
-115.578865,111,206.582967
-146.69759,83,206.673968
-127.256454,304,206.699967
-46.75305,503,206.746967
-114.83503,92,206.818467
-131.55052,77,206.904967
-144.44656,254,207.012967
-123.53705,184,207.078996
-192.77357,244,207.183994
-137.51993,69,207.30054
-158.82513,466,207.329054
-158.03018,146,207.376054
-110.2988,289,207.407054
-162.4779,547,207.450556
-173.54997,89,207.551554
-138.3706,100,207.620054
-131.42433,114,207.665556
-173.56033,158,207.835554
-122.94206,416,207.879055
-173.34544,285,207.976554
-124.98001,78,208.018554
-204.46378,647,208.167054
-500.95782,443,208.222928
-212.59053,189,208.255702
-104.62747,181,208.358718
-154.94582,189,208.522732
-279.1417,495,208.549732
-151.28119,484,208.581232
-151.27155,133,208.640232
-165.76349,345,208.693732
-16.600712,1292,208.773736
-138.93199,113,208.830736
-157.63245,114,208.892737
-114.40017,229,209.030236
-204.21204,415,209.081243
-189.0076,168,209.117737
-121.265114,469,209.204236
-127.02604,80,209.27425
-142.07372,237,209.320753
-125.3796,78,209.432125
-223.31514,168,209.468125
-166.60864,388,209.525125
-140.52473,85,209.525125
-123.66759,437,209.559625
-101.52355,333,209.631625
-119.69567,74,209.708625
-103.64044,241,209.769625
-146.26639,93,209.829125
-139.74802,166,209.903125
-131.32101,60,209.934125
-132.41531,102,209.976625
-74.41067,415,210.040125
-135.19034,82,210.112625
-146.95319,66,217.179395
-129.44737,113,217.212247
-153.23326,283,217.248104
-142.66241,172,217.303787
-221.85861,345,217.363248
-128.66103,196,217.575499
-117.91883,190,217.575499
-141.8176,266,217.696179
-51.990387,982,218.652177
176.89001,1225,218.940486
22.447796,1166,219.263733
215.80568,1498,219.43496
-80.16442,414,219.546519
-150.1838,110,219.63431
-104.588974,252,219.698895
-138.64381,125,219.792167
292.90585,2202,220.041851
-119.97778,278,220.152083
164.83717,1778,220.197857
-75.20972,1421,229.01022
